,Season,TeamName,KeyField,CONF,SEED,WL%,EFGPct-OFF,TOPct,ORPct,FTRate,EFGPct-DEF,TOPct.1,ORPct.1,FTRate.1,Off_1-POINTDIST,Off_2,Off_3,Def_1,Def_2,Def_3,FG2Pct-MISC,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate,DFP,AdjTempo,Tempo-SUMM,OE,AdjOE,DE,AdjDE,AdjEM,TARGET16,WScore,Season,TeamName,KeyField,CONF,SEED,WL%,EFGPct-OFF,TOPct,ORPct,FTRate,EFGPct-DEF,TOPct.1,ORPct.1,FTRate.1,Off_1-POINTDIST,Off_2,Off_3,Def_1,Def_2,Def_3,FG2Pct-MISC,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate,DFP,AdjTempo,Tempo-SUMM,OE,AdjOE,DE,AdjDE,AdjEM,TARGET16,LScore,score_delta
632,2016,Notre Dame,2016Notre Dame,2.0,6.0,2.0,49.5588,14.8093,32.129129999999996,25.96377,49.5588,14.8093,32.129129999999996,25.96377,18.4172,52.5148,29.068,16.0173,51.6332,32.3495,52.9061,37.4286,74.2176,10.0638,46.4918,36.9272,72.8086,8.1967,34.2801,34.4635,49.3827,53.0108,0.0841,0.0828,-1.5,65.42,65.54,96.19,96.28,104.77,103.5,-7.22,,61,2016,Wisconsin,2016Wisconsin,6.0,7.0,1.692307692,48.0893,18.5966,27.70035,33.5845,48.0893,18.5966,27.70035,33.5845,21.5761,49.4732,28.9507,19.8655,53.0942,27.0404,46.5504,34.9085,70.3297,8.6364,44.8485,37.3606,70.9936,9.199,34.2201,28.9559,49.0196,46.7844,0.091,0.0843,14.2,74.04,73.6,103.28,106.42,94.91,96.33,10.09,,56,5
701,2016,Syracuse,2016Syracuse,2.0,10.0,1.642857143,47.2979,20.3946,35.27675,27.96053,47.2979,20.3946,35.27675,27.96053,19.5442,43.9552,36.5006,16.4384,51.3076,32.254,47.1808,35.9589,68.75,12.7726,48.1308,30.6872,66.5546,9.3698,42.0749,39.6617,56.3348,65.5644,0.1236,0.0956,-12.1,69.93,70.11,95.5,96.03,105.35,103.51,-7.48,,63,2016,Gonzaga,2016Gonzaga,32.0,10.0,3.5,44.7705,15.1123,26.02339,28.111690000000003,44.7705,15.1123,26.02339,28.111690000000003,19.0995,51.2709,29.6296,18.0952,54.632,27.2727,54.3495,37.8303,75.7925,7.6707,44.4053,30.3468,70.3704,8.0062,35.6293,32.7496,49.8978,43.5196,0.0743,0.0847,10.7,70.34,70.9,105.93,109.87,106.33,102.58,7.29,,60,3
748,2016,Virginia,2016Virginia,2.0,1.0,3.625,48.3775,18.798,25.237679999999997,33.36939,48.3775,18.798,25.237679999999997,33.36939,18.0503,56.3595,25.5903,19.4869,48.7849,31.7282,52.5942,40.2154,75.2381,10.1536,46.2457,34.711999999999996,70.1783,5.8991,28.3605,36.6144,57.1577,47.619,0.0872,0.0872,9.2,65.05,65.08,100.94,105.18,102.13,97.43,7.75,8.0,84,2016,Iowa St.,2016Iowa St.,7.0,4.0,1.9166666669999999,49.7778,16.8465,30.111520000000002,24.88889,49.7778,16.8465,30.111520000000002,24.88889,13.8015,55.4857,30.7128,14.6667,54.7048,30.6286,56.6738,38.6544,70.1599,9.7931,49.5172,33.5,68.75,7.1378,35.1088,35.5556,53.0819,50.6085,0.0862,0.0767,1.9,74.24,73.96,112.2,111.96,98.72,98.08,13.87,,71,13
636,2016,Oklahoma,2016Oklahoma,7.0,2.0,3.625,47.191,17.6939,30.53645,28.34918,47.191,17.6939,30.53645,28.34918,17.9783,43.1479,38.8738,16.9266,51.3503,31.7231,48.2183,42.1634,72.2071,12.6259,45.3324,33.696999999999996,67.8354,8.9462,40.7191,35.6525,52.7505,43.126999999999995,0.0932,0.1011,6.8,71.75,71.37,93.39,96.31,112.5,106.92,-10.61,,80,2016,Oregon,2016Oregon,23.0,1.0,4.428571429,48.8941,20.1706,30.561970000000002,32.0,48.8941,20.1706,30.561970000000002,32.0,21.6058,51.8263,26.5679,18.6374,50.5873,30.7753,52.6242,34.4043,71.5753,15.132,46.1099,36.1878,70.0,7.9076,34.329,34.0706,49.8513,52.0925,0.1038,0.063,5.1,70.03,70.28,105.35,106.43,109.81,107.41,-0.98,,68,12
747,2016,Villanova,2016Villanova,8.0,2.0,7.0,46.6622,20.5528,29.371579999999998,29.99555,46.6622,20.5528,29.371579999999998,29.99555,19.211,47.4022,33.3868,17.5383,48.84,33.6217,57.3758,36.1835,78.1984,9.666,44.1365,33.9286,66.1721,6.7547,42.6791,37.3832,58.6556,56.2914,0.1046,0.0861,0.6,68.15,68.47,96.31,94.51,108.1,113.58,-19.07,,64,2016,Kansas,2016Kansas,7.0,1.0,6.6,45.1197,18.4596,27.8936,37.30643,45.1197,18.4596,27.8936,37.30643,19.791,50.9777,29.2313,23.0184,49.96,27.0216,52.6829,41.3448,71.3244,10.5007,43.3936,32.4675,72.327,8.6411,32.7554,32.5199,54.7368,47.4676,0.0938,0.0927,12.0,68.02,68.07,103.1,105.18,99.35,98.34,6.84,,59,5
616,2016,North Carolina,2016North Carolina,2.0,1.0,4.714285714,48.0922,18.2314,29.92701,30.398320000000002,48.0922,18.2314,29.92701,30.398320000000002,18.6349,61.0692,20.296,18.0422,48.9461,33.0118,53.8913,32.7007,74.6973,11.5309,44.6254,36.2353,69.6552,6.5032,26.7474,35.6394,57.3279,43.7059,0.096,0.0803,7.8,69.66,69.21,99.61,98.01,104.9,109.59,-11.57,,88,2016,Notre Dame,2016Notre Dame,2.0,6.0,2.0,49.5588,14.8093,32.129129999999996,25.96377,49.5588,14.8093,32.129129999999996,25.96377,18.4172,52.5148,29.068,16.0173,51.6332,32.3495,52.9061,37.4286,74.2176,10.0638,46.4918,36.9272,72.8086,8.1967,34.2801,34.4635,49.3827,53.0108,0.0841,0.0828,-1.5,65.42,65.54,96.19,96.28,104.77,103.5,-7.22,,74,14
701,2016,Syracuse,2016Syracuse,2.0,10.0,1.642857143,47.2979,20.3946,35.27675,27.96053,47.2979,20.3946,35.27675,27.96053,19.5442,43.9552,36.5006,16.4384,51.3076,32.254,47.1808,35.9589,68.75,12.7726,48.1308,30.6872,66.5546,9.3698,42.0749,39.6617,56.3348,65.5644,0.1236,0.0956,-12.1,69.93,70.11,95.5,96.03,105.35,103.51,-7.48,,68,2016,Virginia,2016Virginia,2.0,1.0,3.625,48.3775,18.798,25.237679999999997,33.36939,48.3775,18.798,25.237679999999997,33.36939,18.0503,56.3595,25.5903,19.4869,48.7849,31.7282,52.5942,40.2154,75.2381,10.1536,46.2457,34.711999999999996,70.1783,5.8991,28.3605,36.6144,57.1577,47.619,0.0872,0.0872,9.2,65.05,65.08,100.94,105.18,102.13,97.43,7.75,8.0,62,6
616,2016,North Carolina,2016North Carolina,2.0,1.0,4.714285714,48.0922,18.2314,29.92701,30.398320000000002,48.0922,18.2314,29.92701,30.398320000000002,18.6349,61.0692,20.296,18.0422,48.9461,33.0118,53.8913,32.7007,74.6973,11.5309,44.6254,36.2353,69.6552,6.5032,26.7474,35.6394,57.3279,43.7059,0.096,0.0803,7.8,69.66,69.21,99.61,98.01,104.9,109.59,-11.57,,83,2016,Syracuse,2016Syracuse,2.0,10.0,1.642857143,47.2979,20.3946,35.27675,27.96053,47.2979,20.3946,35.27675,27.96053,19.5442,43.9552,36.5006,16.4384,51.3076,32.254,47.1808,35.9589,68.75,12.7726,48.1308,30.6872,66.5546,9.3698,42.0749,39.6617,56.3348,65.5644,0.1236,0.0956,-12.1,69.93,70.11,95.5,96.03,105.35,103.51,-7.48,,66,17
747,2016,Villanova,2016Villanova,8.0,2.0,7.0,46.6622,20.5528,29.371579999999998,29.99555,46.6622,20.5528,29.371579999999998,29.99555,19.211,47.4022,33.3868,17.5383,48.84,33.6217,57.3758,36.1835,78.1984,9.666,44.1365,33.9286,66.1721,6.7547,42.6791,37.3832,58.6556,56.2914,0.1046,0.0861,0.6,68.15,68.47,96.31,94.51,108.1,113.58,-19.07,,95,2016,Oklahoma,2016Oklahoma,7.0,2.0,3.625,47.191,17.6939,30.53645,28.34918,47.191,17.6939,30.53645,28.34918,17.9783,43.1479,38.8738,16.9266,51.3503,31.7231,48.2183,42.1634,72.2071,12.6259,45.3324,33.696999999999996,67.8354,8.9462,40.7191,35.6525,52.7505,43.126999999999995,0.0932,0.1011,6.8,71.75,71.37,93.39,96.31,112.5,106.92,-10.61,,51,44
747,2016,Villanova,2016Villanova,8.0,2.0,7.0,46.6622,20.5528,29.371579999999998,29.99555,46.6622,20.5528,29.371579999999998,29.99555,19.211,47.4022,33.3868,17.5383,48.84,33.6217,57.3758,36.1835,78.1984,9.666,44.1365,33.9286,66.1721,6.7547,42.6791,37.3832,58.6556,56.2914,0.1046,0.0861,0.6,68.15,68.47,96.31,94.51,108.1,113.58,-19.07,,77,2016,North Carolina,2016North Carolina,2.0,1.0,4.714285714,48.0922,18.2314,29.92701,30.398320000000002,48.0922,18.2314,29.92701,30.398320000000002,18.6349,61.0692,20.296,18.0422,48.9461,33.0118,53.8913,32.7007,74.6973,11.5309,44.6254,36.2353,69.6552,6.5032,26.7474,35.6394,57.3279,43.7059,0.096,0.0803,7.8,69.66,69.21,99.61,98.01,104.9,109.59,-11.57,,74,3
200,2017,Kansas St.,2017Kansas St.,7.0,11.0,1.5,49.35672515,22.63083451,31.91287879,32.74853801,49.35672515,22.63083451,31.91287879,32.74853801,21.00578549,49.2211838,29.77303071,19.3887297,49.09264565,31.51862464,51.2987013,36.31921824,69.41176471,9.920983319,45.12730465,38.52889667,72.5,9.461966605,36.28841608,33.39181287,60.82474227,55.3133515,0.11786893,0.09335219199999999,6.522232271,66.8542,68.1428,106.191,111.928,98.6569,95.2848,16.6436,0.0,95,2017,Wake Forest,2017Wake Forest,2.0,11.0,1.357142857,52.11029826,16.34487215,27.28119181,36.18458075,51.92829984,16.25503749,27.39480752,36.33894622,22.38747554,48.37573386,29.23679061,20.133667499999998,48.03675856,31.82957393,51.76268272,38.27751196,77.0,10.46296296,51.2962963,35.58106169,72.16174184,9.88822012,35.02793296,39.22341024,55.93824228,52.86783042,0.07590353700000001,0.084285523,1.737862024,70.7165,71.5821,114.681,120.421,108.255,102.62799999999999,17.7926,0.0,88,7
250,2017,Mount St. Mary's,2017Mount St. Mary's,21.0,16.0,1.25,49.67862882,21.62483553,34.61538462,33.42260311,49.58441558,21.69271501,34.5177665,33.298701300000005,17.86482996,50.36590616,31.76926388,18.13893654,58.31903945,23.54202401,49.51881015,36.07784431,66.94772344,9.896602659,48.89217134,34.50292398,66.66666667,7.961504812,36.88569851,27.47723621,46.22057001,44.45768772,0.08984656699999999,0.09248911300000001,18.79607607,67.1252,68.5516,99.3101,99.2328,99.8007,103.598,-4.36538,0.0,67,2017,New Orleans,2017New Orleans,28.0,16.0,1.6666666669999999,50.0,22.30738589,32.74139845,35.38672142,50.0,22.30738589,32.74139845,35.38672142,23.28618063,58.43307943,18.28073993,19.54845815,53.1938326,27.25770925,51.094196000000004,31.63841808,71.21464226,8.700322234,51.87969925,31.13207547,68.66537718,8.658420552,25.19572954,36.27652293,61.63328197,50.92592593,0.103844727,0.125822447,7.662400197999999,69.2285,71.767,102.044,101.286,107.484,109.426,-8.1401,0.0,66,1
369,2017,UC Davis,2017UC Davis,11.0,16.0,1.769230769,49.42459116,19.905473399999998,28.76984127,35.13022411,49.42459116,19.905473399999998,28.76984127,35.13022411,21.49165849,51.12855741,27.379784100000002,19.92149166,50.34347399,29.73503435,47.66697164,35.83815029,65.86466165,8.829174664,49.23224568,33.16912972,70.0,8.783165599,32.19602978,36.88673531,52.75813296,55.24475524,0.079524318,0.095624333,3.48135945,69.1009,70.1114,99.4457,99.0726,99.4682,104.611,-5.5389,0.0,67,2017,North Carolina Central,2017North Carolina Central,18.0,16.0,2.777777778,45.8827199,19.26163724,31.80515759,28.00998129,45.8827199,19.26163724,31.80515759,28.00998129,18.47881572,50.74017356,30.78101072,15.89479703,55.11720983,28.98799314,53.26902465,33.05921053,69.21606119,8.678881388999999,46.48023144,29.85865724,61.91536748,7.609860665,39.45489942,35.30879601,52.29226361,44.08602151,0.083793563,0.072367168,8.529666561,66.3842,68.0685,106.818,102.439,95.1092,103.17,-0.730796,0.0,63,4
382,2017,USC,2017USC,23.0,11.0,2.6,49.46264074,17.83253076,31.22289679,24.10440123,49.46264074,17.83253076,31.22289679,24.10440123,20.57259714,49.24335378,30.18404908,14.69549868,51.01500441,34.28949691,50.84459459,36.60714286,73.75366569,14.11290323,46.61290323,36.2745098,70.70063694,8.192567568,36.20689655,36.54042989,56.36792453,53.04659498,0.09937211800000001,0.08122195900000001,0.253767301,69.4031,70.788,111.104,113.04,102.79899999999999,100.899,12.140999999999998,0.0,75,2017,Providence,2017Providence,8.0,11.0,1.5384615380000002,49.79757085,20.60702685,28.30009497,29.03412377,49.79757085,20.60702685,28.30009497,29.03412377,20.3652968,48.67579909,30.95890411,16.48884578,54.99515034,28.51600388,48.89908257,37.41721854,69.6875,8.179419525,49.86807388,33.10810811,67.72908367,8.348623853,35.65525384,34.23944477,58.76152833,48.88597641,0.099941701,0.09137526900000001,8.108668389,66.3574,67.5204,104.109,108.949,98.4672,95.6188,13.3307,0.0,71,4
78,2017,Arizona,2017Arizona,23.0,2.0,6.4,47.25523486,18.23950203,26.52877698,27.44765139,47.25523486,18.23950203,26.52877698,27.44765139,22.34133791,51.54373928,26.11492281,16.16465863,53.71485944,30.12048193,50.37720034,39.03846154,76.5051395,8.873114463,47.47116238,31.25,66.39175258,7.376362112000001,30.35610041,36.21958121,53.10945274,54.14965986,0.084442139,0.069483817,1.17894127,65.2962,66.8524,112.307,116.42,96.2887,94.7186,21.7016,4.0,100,2017,North Dakota,2017North Dakota,9.0,15.0,2.2,50.97020097,20.36357697,28.12148481,39.01593902,50.97020097,20.36357697,28.12148481,39.01593902,19.83556012,54.57348407,25.59095581,20.70080863,52.29110512,27.00808625,51.80487805,37.38738739,73.10606061,7.179487179,49.74358974,35.68376068,68.20603908,5.853658537,30.22464261,32.43243243,52.510760399999995,45.24539877,0.10508476900000001,0.093106194,14.89339918,71.3091,72.4179,105.959,102.653,100.71700000000001,104.135,-1.48214,0.0,82,18
100,2017,Butler,2017Butler,8.0,4.0,2.777777778,50.61804697,19.86114448,27.70339856,37.0210136,50.61804697,19.86114448,27.70339856,37.0210136,19.71403813,50.0,30.28596187,20.40816327,49.85422741,29.73760933,54.536862,36.80884676,74.10423453,8.432539683,50.89285714,33.44262295,70.11686144,7.939508507,37.43347132,37.70086527,49.38271605,42.81729428,0.090188324,0.072939191,11.04631329,75.6946,75.3401,106.43799999999999,108.949,97.6776,99.3194,9.6292,4.0,76,2017,Winthrop,2017Winthrop,10.0,13.0,3.714285714,46.58703072,18.74551085,28.85304659,34.5847554,46.43053267,18.67569249,28.69490061,33.77265239,20.68095839,42.62295082,36.69609079,20.83333333,50.37453184,28.79213483,51.160444,37.98955614,71.92982456,13.52040816,45.74829932,31.78294574,72.35772358,9.989909183,43.59704041,35.42009885,48.37092732,41.04979812,0.084017785,0.083104548,12.47983734,71.2611,71.226,108.867,106.548,97.0163,101.818,4.72998,0.0,64,12
152,2017,Florida,2017Florida,27.0,4.0,3.0,45.42410714,21.29603878,29.79664014,34.04017857,45.42410714,21.29603878,29.79664014,34.04017857,22.22677036,48.05566926,29.71756038,20.89407191,54.61613217,24.48979592,50.29991431,36.61119516,72.69076305,12.21682848,45.46925566,30.21582734,70.49180328,7.8834618679999995,36.15973742,31.02678571,47.88902292,40.2739726,0.107161304,0.078100611,17.10207826,69.2552,70.7698,110.697,116.405,93.4605,89.2214,27.1838,8.0,80,2017,East Tennessee St.,2017East Tennessee St.,26.0,13.0,3.375,48.61529199,22.52213432,26.74743709,38.41059603,48.48824188,21.98894073,27.11421099,37.79395297,21.39772281,50.33372595,28.26855124,22.01710941,44.21431787,33.76857271,55.44982699,38.21656051,69.78233035,14.40443213,45.33702678,35.56187767,72.44444444,9.861591696,35.20179372,39.36170213,53.91600454,47.09851552,0.11880076,0.09417660300000001,8.238703557000001,70.3614,71.5356,109.91,108.013,96.2229,96.5003,11.5131,0.0,65,15
156,2017,Florida St.,2017Florida St.,2.0,3.0,2.888888889,47.09589041,20.03249716,31.29310345,37.53424658,47.09589041,20.03249716,31.29310345,37.53424658,19.46386946,55.01165501,25.52447552,22.11146353,48.11961939,29.76891708,54.29447853,36.13861386,68.9133425,13.57082273,45.03816794,33.90092879,71.24087591,7.36196319,31.72774869,35.39726027,49.94606257,47.33333333,0.101052819,0.069000824,10.15057689,71.0683,72.4629,114.42200000000001,117.574,98.4289,94.5319,23.0426,0.0,86,2017,Florida Gulf Coast,2017Florida Gulf Coast,5.0,14.0,3.25,49.34289128,17.17548841,29.11512845,34.64755078,49.04679376,17.265450199999997,29.48717949,34.77758521,17.92411688,57.47928478,24.59659834,19.56418759,51.160587400000004,29.27522501,55.51811289,33.99638336,69.54314721,9.404096834,50.27932961,31.35464231,68.60465116,7.245155855,31.781609200000002,37.95493934,49.58677686,49.19571046,0.076572759,0.086327251,4.84356296,65.4647,67.7832,111.93700000000001,109.73,102.916,104.54899999999999,5.181369999999999,0.0,80,6
169,2017,Gonzaga,2017Gonzaga,32.0,1.0,18.5,41.26187962,17.86291122,25.75406032,26.66314678,41.5590864,17.6536277,25.36549708,25.96822244,19.56288069,54.53242565,25.90469366,17.04658077,54.41030723,28.54311199,58.71121718,37.98076923,73.61111111,10.64467766,40.17991004,29.53451043,65.50387597,6.523468576,33.1738437,31.83444047,52.71794872,42.77777778,0.099073116,0.07397459299999999,10.63074793,70.0322,70.9703,119.641,120.858,86.4128,88.8122,32.0461,16.0,66,2017,South Dakota St.,2017South Dakota St.,29.0,16.0,1.058823529,54.39189189,16.44975806,29.17466411,26.7454955,54.00919305,16.28292133,28.7694974,27.06843718,22.53749493,41.58897446,35.8735306,15.43382647,44.3822471,40.18392643,53.18918919,36.23737374,76.80339463,6.8426197460000004,52.49266862,37.21461187,72.94117647,10.16216216,46.12696564,46.12954186,52.11810013,53.88180765,0.074106891,0.093899415,-6.741576295,67.5601,69.2879,109.969,110.877,111.62799999999999,112.226,-1.34815,0.0,46,20
193,2017,Iowa St.,2017Iowa St.,7.0,5.0,2.1818181819999998,49.029649600000006,20.68937649,32.146037400000004,25.76819407,49.029649600000006,20.68937649,32.146037400000004,25.76819407,14.83630336,47.99005387,37.17364277,15.63079777,51.94805195,32.42115028,50.26041667,39.86666667,69.78557505,8.564231738,47.0193115,35.09036145,70.50209205,8.940972222000001,39.43217666,35.79514825,54.32801822,51.32408575,0.11175957800000001,0.063730669,4.449305432,69.4985,71.5585,107.11,106.952,110.211,109.713,-2.76186,0.0,84,2017,Nevada,2017Nevada,20.0,12.0,4.0,47.90685505,16.07225725,26.58119658,28.15279958,47.90685505,16.07225725,26.58119658,28.15279958,21.50363783,43.8156831,34.68067906,16.77272727,55.54545455,27.68181818,48.96115628,38.64864865,70.0,10.84337349,49.07630522,30.48048048,68.58736059,6.594399277000001,40.06497022,34.85086342,61.352656999999994,52.45700246,0.07560752,0.07787121799999999,2.470913403,65.6515,66.3528,102.53200000000001,102.459,101.09899999999999,102.931,-0.472577,0.0,73,11
237,2017,Middle Tennessee,2017Middle Tennessee,13.0,12.0,6.2,47.85575049,20.14642767,23.53535354,38.3365822,47.85575049,20.14642767,23.53535354,38.3365822,15.60509554,58.32575068,26.06915378,22.1047065,49.81491274,28.08038075,53.50584307,36.66026871,70.0,8.442211055,47.33668342,32.53676471,70.84745763,5.7595993320000005,30.30831879,35.34762833,53.48557692,49.22839506,0.104014138,0.072708912,9.390094107000001,64.2588,65.7519,110.928,110.664,95.3952,96.7917,13.8721,0.0,81,2017,Minnesota,2017Minnesota,6.0,5.0,2.4,44.41253264,17.90620993,29.95169082,28.25065274,44.65010142,17.842542899999998,29.94526974,28.24543611,22.44027304,52.47440273,25.08532423,17.63330215,54.44340505,27.923292800000002,47.19877206,34.75177305,70.32085561,16.44042232,43.89140271,30.80495356,67.68402154,8.825786646000001,30.20889127,32.75862069,58.07644883,53.26504481,0.080981117,0.07964626400000001,4.45660698,69.7707,70.8246,103.884,109.077,94.9969,92.488,16.5893,0.0,72,9
278,2017,Northwestern,2017Northwestern,6.0,8.0,2.0,45.25353774,18.11207784,31.04982206,36.26179245,45.34285714,17.93505191,30.73593074,36.22857143,18.9701897,50.94850949,30.08130081,21.08403779,50.12431626,28.79164595,48.37049743,33.73860182,75.0,14.08815903,43.56093345,32.54637437,66.87697161,9.862778731,36.0745614,33.88571429,61.06870229,53.37159254,0.075897659,0.083149028,6.301635835,65.4552,66.7282,106.976,110.508,97.5323,94.9137,15.5942,0.0,68,2017,Vanderbilt,2017Vanderbilt,27.0,9.0,1.1875,48.43837144,15.89895543,27.37030411,31.95761294,48.43837144,15.89895543,27.37030411,31.95761294,20.51282051,38.05668016,41.43049933,18.75584659,52.19831618,29.04583723,49.01506373,37.9950495,77.02702703,9.815436242,46.81208054,34.44259567,69.98254799,10.66048667,48.35427887,33.51924149,56.16438356,47.45098039,0.061297178,0.08093143,8.620423818999999,64.7618,65.475,113.272,111.692,96.4615,99.25299999999999,12.4389,0.0,66,2
280,2017,Notre Dame,2017Notre Dame,2.0,5.0,2.6,48.42391304,18.6317459,31.00358423,26.84782609,48.42391304,18.6317459,31.00358423,26.84782609,17.37166324,46.16016427,36.46817248,17.00046577,52.81788542,30.18164881,51.09090909,38.89618922,80.87954111,10.10016694,47.32888147,33.64485981,73.88663968,11.63636364,40.89199355,34.89130435,58.97435897,51.72413793,0.105186819,0.078772192,4.001482345,67.4688,68.1331,114.681,118.324,101.273,98.3377,19.9867,0.0,60,2017,Princeton,2017Princeton,15.0,12.0,3.285714286,49.17417417,20.94225351,24.30806258,32.65765766,49.17417417,20.94225351,24.30806258,32.65765766,14.18478261,43.26086957,42.55434783,18.83519207,49.19454771,31.97026022,50.76530612,38.21376281,73.31460674,9.773539928,47.318236,34.88843813,69.88505747,8.545918367,46.55760055,37.01201201,54.02124431,48.50615114,0.10530285699999999,0.06862433400000001,8.247385061000001,63.7024,65.0139,109.391,109.007,94.8637,97.0043,12.0027,0.0,58,2
301,2017,Purdue,2017Purdue,6.0,4.0,3.375,46.63409338,17.07707555,24.30741734,22.3669924,46.68769716,16.94066214,24.37120555,22.187171399999997,19.32638332,46.99278268,33.680834000000004,14.40963855,56.09638554,29.493975899999995,52.65049416,40.57971014,76.99680511,6.112852665,45.61128527,32.58785942,70.85308057,8.894878706,38.26955075,32.91272345,65.01154734,49.87277354,0.071952275,0.091078829,3.86063424,69.1634,70.2767,113.51799999999999,117.631,94.5355,93.1667,24.4645,4.0,80,2017,Vermont,2017Vermont,3.0,13.0,4.833333333,48.99823217,19.87193641,26.77012609,26.51738362,48.42587293,19.85490645,26.87265918,26.55981683,17.70921386,56.80473373,25.48605241,16.27906977,56.11083622,27.61009401,56.28140704,36.67883212,69.83333333,11.33935908,46.58997535,35.09433962,70.90517241,6.951423786,31.45809414,30.33772181,49.02634593,44.09030544,0.086865216,0.08400152699999999,12.13263918,64.4458,65.8637,117.759,123.039,96.1089,92.8614,30.1772,0.0,70,10
314,2017,Saint Mary's,2017Saint Mary's,32.0,7.0,5.8,45.25944907,15.46600987,21.27659574,25.36835362,45.164179100000005,15.41415919,21.43531634,25.49253731,14.67013889,48.61111111,36.71875,16.20575221,59.95575221,23.72787611,57.45798319,39.76777939,74.60674157,8.39100346,44.89619377,29.89247312,68.05896806,7.142857143,41.98659354,28.6859963,64.0682095,41.33738602,0.068695583,0.087866443,12.5142365,70.993,72.666,98.1179,97.3018,99.8424,103.46,-6.15803,0.0,85,2017,VCU,2017VCU,1.0,10.0,2.888888889,47.03264095,21.55837575,28.07657247,40.23738872,47.03264095,21.55837575,28.07657247,40.23738872,20.06039689,56.51423641,23.425366699999998,22.72062409,51.68210629,25.59726962,52.48397436,33.08957952,71.10091743,10.93884582,45.65030146,33.39694656,68.73156342,9.054487179,30.4735376,31.09792285,57.05741627,45.81560284,0.109634475,0.080613585,15.99705682,67.1632,69.5528,106.589,106.618,97.3776,100.40799999999999,6.209980000000001,0.0,77,8
395,2017,Villanova,2017Villanova,8.0,1.0,8.0,47.9632817,19.93363617,27.38432483,22.37521515,47.9632817,19.93363617,27.38432483,22.37521515,19.50915141,46.67221298,33.81863561,14.47570332,51.76470588,33.75959079,59.55414013,36.82065217,79.76190476,9.073359072999999,48.84169884,31.11739745,72.56410256,6.050955414,43.86174017,40.562249,53.00480769,59.36639118,0.109218695,0.077873419,-6.211588066,59.0542,60.1625,108.89,113.452,89.61399999999999,85.7066,27.7453,0.0,76,2017,Mount St. Mary's,2017Mount St. Mary's,21.0,16.0,1.25,49.67862882,21.62483553,34.61538462,33.42260311,49.58441558,21.69271501,34.5177665,33.298701300000005,17.86482996,50.36590616,31.76926388,18.13893654,58.31903945,23.54202401,49.51881015,36.07784431,66.94772344,9.896602659,48.89217134,34.50292398,66.66666667,7.961504812,36.88569851,27.47723621,46.22057001,44.45768772,0.08984656699999999,0.09248911300000001,18.79607607,67.1252,68.5516,99.3101,99.2328,99.8007,103.598,-4.36538,0.0,56,20
396,2017,Virginia,2017Virginia,2.0,5.0,2.090909091,45.17906336,21.41499731,24.11642412,32.78236915,45.17906336,21.41499731,24.11642412,32.78236915,14.51451451,54.55455455,30.93093093,20.29161604,47.63061968,32.07776428,50.36968577,38.94139887,70.55961071,14.446952599999998,44.24379233,31.09540636,70.16806723,7.578558226,32.83674736,38.98071625,56.99067909,51.23239437,0.095904314,0.08173663099999999,4.2475778669999995,68.6487,69.8592,112.20299999999999,117.01,105.589,102.54299999999999,14.4672,0.0,76,2017,UNC Wilmington,2017UNC Wilmington,12.0,12.0,4.833333333,52.75090689,20.62270153,29.17093142,39.66142684,53.13914027,20.39911308,28.84615385,39.36651584,16.16541353,49.54887218,34.28571429,20.75073809,57.10670603,22.14255588,56.08510638,35.97633136,68.91025641,8.486789432,54.20336269,33.71868979,70.68965517,7.659574468,41.83168317,29.35520362,51.92107996,47.88732394,0.09135255,0.061197339,15.26916145,70.452,70.2145,118.102,117.77,105.25399999999999,105.459,12.3107,0.0,71,5
404,2017,West Virginia,2017West Virginia,7.0,4.0,3.111111111,48.77225292,28.83412697,32.98379409,43.27808471,48.77225292,28.83412697,32.98379409,43.27808471,20.39245864,52.71258176,26.894959600000004,23.31081081,46.13899614,30.55019305,51.27245509,36.01236476,68.74189364,13.61003861,46.13899614,35.58178752,68.5106383,8.682634731,32.62733232,36.40270104,57.84313725,54.86211901,0.147901077,0.075486603,10.9652038,70.8233,72.1471,113.87100000000001,118.105,91.4561,90.2394,27.8653,4.0,86,2017,Bucknell,2017Bucknell,24.0,13.0,2.888888889,48.46575342,20.07822975,27.02222222,32.49315068,47.96296296,19.91644128,27.70673487,32.96296296,18.93939394,48.80382775,32.17703349,18.51685393,53.57303371,27.91011236,54.64285714,37.88732394,67.85714286,9.657320872,46.41744548,34.15841584,66.13162119,8.75,38.79781421,32.06349206,53.80249716,49.9377335,0.10323857300000001,0.10194809,10.12656676,71.6566,73.4616,105.18799999999999,105.505,102.07700000000001,102.309,3.1964900000000003,0.0,80,6
